,manga_id,Title,url
0,35689,0.000000001% Derenai Shiroi Neko (Light Novel),https://www.anime-planet.com/manga/0000000001-derenai-shiroi-neko-light-novel
1,39817,0.2 Lux no Mahou no Shita de (Light Novel),https://www.anime-planet.com/manga/02-lux-no-mahou-no-shita-de-light-novel
2,50046,0-kyori kara no Hatsukoi Moyou (Light Novel),https://www.anime-planet.com/manga/0-kyori-kara-no-hatsukoi-moyou-light-novel
3,49565,0-noushiya Minato (Light Novel),https://www.anime-planet.com/manga/0-noushiya-minato-light-novel
4,27564,100-en Shop Tenin ga Isekai Trip Shita Kekka. (Light Novel),https://www.anime-planet.com/manga/100-en-shop-tenin-ga-isekai-trip-shita-kekka-light-novel
5,35691,"100 Gold Shop ""Usagiya"" (Light Novel)",https://www.anime-planet.com/manga/100-gold-shop-usagiya-light-novel
6,95249,100 Nengo ni Majutsu Sho to Shite Tensei shita kedo Gendai Majutsushi wa Yowa Sugiru (Light Novel),https://www.anime-planet.com/manga/100-nengo-ni-majutsu-sho-to-shite-tensei-shita-kedo-gendai-majutsushi-wa-yowa-sugiru-light-novel
7,74523,"100-nengo ni Tenseishita Watashi, Zense no Juukishi ni Kyuukonsaremashita: Heika wa Watashi ga Moto Oujo da to Okizukidenai you desu (Light Novel)",https://www.anime-planet.com/manga/100-nengo-ni-tenseishita-watashi-zense-no-juukishi-ni-kyuukonsaremashita-heika-wa-watashi-ga-moto-oujo-da-to-okizukidenai-you-desu-light-novel
8,92212,100-nen Hikikomotta Tensei Majo wa Isekai wo Jiyuu Kimama ni Tabi Shitai (Light Novel),https://www.anime-planet.com/manga/100-nen-hikikomotta-tensei-majo-wa-isekai-wo-jiyuu-kimama-ni-tabi-shitai-light-novel
9,72902,100-nichigo ni Shinu Akuyaku Reijou wa Mainichi ga Totemo Tanoshii. (Light Novel),https://www.anime-planet.com/manga/100-nichigo-ni-shinu-akuyaku-reijou-wa-mainichi-ga-totemo-tanoshii-light-novel
10,43540,"100-nin no Eiyuu wo Sodateta Saikyou Yogensha wa, Boukensha ni Natte mo Sekaijuu no Deshi kara Shitawarete Masu (Light Novel)",https://www.anime-planet.com/manga/100-nin-no-eiyuu-wo-sodateta-saikyou-yogensha-wa-boukensha-ni-natte-mo-sekaijuu-no-deshi-kara-shitawarete-masu-light-novel
11,66510,"100-oku Kai Tensei Shita Ore wa, Konoyo no Subete no Hasha to Nari Musou Suru (Light Novel)",https://www.anime-planet.com/manga/100-oku-kai-tensei-shita-ore-wa-konoyo-no-subete-no-hasha-to-nari-musou-suru-light-novel
12,39376,100 Ways Not to Fail in Another World (Light Novel),https://www.anime-planet.com/manga/100-ways-not-to-fail-in-another-world-light-novel
13,25245,101-banme no Hyaku Monogatari (Light Novel),https://www.anime-planet.com/manga/101-banme-no-hyaku-monogatari-light-novel
14,52799,101 Meter Hanareta Koi (Light Novel),https://www.anime-planet.com/manga/101-meter-hanareta-koi-light-novel
15,64800,"108-kai Korosareta Akuyaku Reijou: Subete wo Omoidashita no de, Otome wa Ruby de Kiseki shimasu (Light Novel)",https://www.anime-planet.com/manga/108-kai-korosareta-akuyaku-reijou-subete-wo-omoidashita-no-de-otome-wa-ruby-de-kiseki-shimasu-light-novel
16,79479,10-nenburi ni Saikai Shita Kuso Gaki wa Seijun Bishoujo JK ni Seichou Shiteita (Light Novel),https://www.anime-planet.com/manga/10-nenburi-ni-saikai-shita-kuso-gaki-wa-seijun-bishoujo-jk-ni-seichou-shiteita-light-novel
17,20331,10-nengoshi no Hiki-NEET wo Yamete Gaishutsu shitara (Light Novel),https://www.anime-planet.com/manga/10-nengoshi-no-hiki-neet-wo-yamete-gaishutsu-shitara-light-novel
18,82131,"10-nenkan Shintai wo Nottorare Akujo ni Natteita Watashi ni, Nidoto Kao wo Miseru na to Konyakuhaki Shitekita Kishi-sama ga Kyou mo Sugattekuru (Light Novel)",https://www.anime-planet.com/manga/10-nenkan-shintai-wo-nottorare-akujo-ni-natteita-watashi-ni-nidoto-kao-wo-miseru-na-to-konyakuhaki-shitekita-kishi-sama-ga-kyou-mo-sugattekuru-light-novel
19,35697,10-sai no Hoken Taiiku (Light Novel),https://www.anime-planet.com/manga/10-sai-no-hoken-taiiku-light-novel
20,100167,10 Tokyo Warriors (Light Novel),https://www.anime-planet.com/manga/10-tokyo-warriors-light-novel
21,27132,12 Demons (Light Novel),https://www.anime-planet.com/manga/12-demons-light-novel
22,83675,1/2 Dual: Shi ni Sura Atai Shinai Kurenai (Light Novel),https://www.anime-planet.com/manga/12-dual-shi-ni-sura-atai-shinai-kurenai-light-novel
23,70471,12 Furlong no Chikushou Dou (Light Novel),https://www.anime-planet.com/manga/12-furlong-no-chikushou-dou-light-novel
24,20573,12-gatsu no Veronica (Light Novel),https://www.anime-planet.com/manga/12-gatsu-no-veronica-light-novel
25,49458,12 no Jubaku: Bukiyou na Toshi no Sarenai (Light Novel),https://www.anime-planet.com/manga/12-no-jubaku-bukiyou-na-toshi-no-sarenai-light-novel
26,35712,1/2 Undead Series (Light Novel),https://www.anime-planet.com/manga/12-undead-series-light-novel
27,35762,13-banme no Alice (Light Novel),https://www.anime-planet.com/manga/13-banme-no-alice-light-novel
28,35763,13-banme no Boku no Majo (Light Novel),https://www.anime-planet.com/manga/13-banme-no-boku-no-majo-light-novel
29,56145,"13-Banme no Teni-sha, Isekai de Kami wo Mezasu Skill “Item Zoushoku” wo Te ni Ireta Boku wa Saikyou Soubi Katate ni Isekai wo Mankitsu Suru (Light Novel)",https://www.anime-planet.com/manga/13-banme-no-teni-sha-isekai-de-kami-wo-mezasu-skill-item-zoushoku-wo-te-ni-ireta-boku-wa-saikyou-soubi-katate-ni-isekai-wo-mankitsu-suru-light-novel
30,83177,14-sai no Zamaa Musou (Light Novel),https://www.anime-planet.com/manga/14-sai-no-zamaa-musou-light-novel
31,23406,14-sai to Illustrator (Light Novel),https://www.anime-planet.com/manga/14-sai-to-illustrator-light-novel
32,55587,152-senchi 62-kilo no Koibito (Light Novel),https://www.anime-planet.com/manga/152-senchi-62-kilo-no-koibito-light-novel
33,89609,15-byou no Turn (Light Novel),https://www.anime-planet.com/manga/15-byou-no-turn-light-novel
34,63927,15-sai Demo Ore no Yome! Kousai 0 Nichi Kekkon kara Hajimeru Shoten Sensou (Light Novel),https://www.anime-planet.com/manga/15-sai-demo-ore-no-yome-kousai-0-nichi-kekkon-kara-hajimeru-shoten-sensou-light-novel
35,35766,15x24 (Light Novel),https://www.anime-planet.com/manga/15x24-light-novel
36,35767,16:00 no Shoukan Mahou (Light Novel),https://www.anime-planet.com/manga/1600-no-shoukan-mahou-light-novel
37,97829,"16-nenkan Mahou ga Tsukaezu Ochikobore datta Ore ga, Kagakusha datta Zensei wo Omoida Shite Isekai Musou (Light Novel)",https://www.anime-planet.com/manga/16-nenkan-mahou-ga-tsukaezu-ochikobore-datta-ore-ga-kagakusha-datta-zensei-wo-omoida-shite-isekai-musou-light-novel
38,34442,17-banme no Higgs: Ijigen Sekai no Wakaki Ou (Light Novel),https://www.anime-planet.com/manga/17-banme-no-higgs-ijigen-sekai-no-wakaki-ou-light-novel
39,47521,18-kin Otome Game no Sekai de Harem Shuuchaku Saremashita (Light Novel),https://www.anime-planet.com/manga/18-kin-otome-game-no-sekai-de-harem-shuuchaku-saremashita-light-novel
40,45098,"1LDK, Soshite 2JK. (Light Novel)",https://www.anime-planet.com/manga/1ldk-soshite-2jk-light-novel
41,83365,1% (Light Novel),https://www.anime-planet.com/manga/1-percent-light-novel
42,60333,1 Percent no Kyoushitsu (Light Novel),https://www.anime-planet.com/manga/1-percent-no-kyoushitsu-light-novel
43,54169,1 x 10 Fujimiya Tokiko wa Natsukanai (Light Novel),https://www.anime-planet.com/manga/1-x-10-fujimiya-tokiko-wa-natsukanai-light-novel
44,96803,"1 x ∞: Keikenchi 1 de Level Up Suru Ore wa, Saisoku de Isekai Saikyou ni Narimashita! (Light Novel)",https://www.anime-planet.com/manga/1-x-infinity-keikenchi-1-de-level-up-suru-ore-wa-saisoku-de-isekai-saikyou-ni-narimashita-light-novel
45,90933,2030-nen no Game Kids (Light Novel),https://www.anime-planet.com/manga/2030-nen-no-game-kids-light-novel
46,101148,2409 Kaime no Hatsukoi (Light Novel),https://www.anime-planet.com/manga/2409-kaime-no-hatsukoi-light-novel
47,42715,2.43: Seiin Koukou Danshi Volley-bu (Light Novel),https://www.anime-planet.com/manga/243-seiin-koukou-danshi-volley-bu-light-novel
48,34592,29-sai Dokushin wa Isekai de Jiyuu ni Ikita......katta. (Light Novel),https://www.anime-planet.com/manga/29-sai-dokushin-wa-isekai-de-jiyuu-ni-ikitakatta-light-novel
49,24573,29 to JK (Light Novel),https://www.anime-planet.com/manga/29-to-jk-light-novel
50,81654,2-nen B-gumi Series (Light Novel),https://www.anime-planet.com/manga/2-nen-b-gumi-series-light-novel
51,81610,"2 Shurui no Status wo Motsu Sekai Saikyou no Ossan ga, Manamusume to Tanoshiku Bouken wo Suru Sou desu (Light Novel)",https://www.anime-planet.com/manga/2-shurui-no-status-wo-motsu-sekai-saikyou-no-ossan-ga-manamusume-to-tanoshiku-bouken-wo-suru-sou-desu-light-novel
52,47762,2 Weeks (Light Novel),https://www.anime-planet.com/manga/2-weeks-light-novel
53,89846,30 Page de Loop Suru. Soshite Kimi wo Shi no Unmei kara Sukuu. (Light Novel),https://www.anime-planet.com/manga/30-page-de-loop-suru-soshite-kimi-wo-shi-no-unmei-kara-sukuu-light-novel
54,58567,30-sai no Hoken Taiiku (Light Novel),https://www.anime-planet.com/manga/30-sai-no-hoken-taiiku-light-novel
55,96402,30-sai Toshiue Koushaku no Gosai no Hazu ga Sono Musuko ni Dekiaisareru (Light Novel),https://www.anime-planet.com/manga/30-sai-toshiue-koushaku-no-gosai-no-hazu-ga-sono-musuko-ni-dekiaisareru-light-novel
56,48314,3/16 Jiken (Light Novel),https://www.anime-planet.com/manga/3-16-jiken-light-novel
57,97585,"32-sai, “Rule Book” Katate ni Isekai Kyuusei Kikou (Light Novel)",https://www.anime-planet.com/manga/32-sai-rule-book-katate-ni-isekai-kyuusei-kikou-light-novel
58,63949,34-sai Card Gamer Izumi Shinpei: Shinkin Eigyou wa Mahou Shoujo wo Karu (Light Novel),https://www.anime-planet.com/manga/34-sai-card-gamer-izumi-shinpei-shinkin-eigyou-wa-mahou-shoujo-wo-karu-light-novel
59,66884,35-sai no Sentaku: Isekai Tensei wo Eranda Baai (Light Novel),https://www.anime-planet.com/manga/35-sai-no-sentaku-isekai-tensei-wo-eranda-baai-light-novel
60,31872,37°C (Light Novel),https://www.anime-planet.com/manga/37c-light-novel
61,38459,"384,403 km: Anata wo Tsuki ni Sarattara (Light Novel)",https://www.anime-planet.com/manga/384403-km-anata-wo-tsuki-ni-sarattara-light-novel
62,80370,3-fun Seijo no Shiawase Gutara Seikatsu (Light Novel),https://www.anime-planet.com/manga/3-fun-seijo-no-shiawase-gutara-seikatsu-light-novel
63,58223,3-nen B-gumi: Necromancer-sensei (Light Novel),https://www.anime-planet.com/manga/3-nen-b-gumi-necromancer-sensei-light-novel
64,92022,"3-nengo Rikon Suru Hazu ga, Binwan Doctor no Setsuai ni wa Aragaenai (Light Novel)",https://www.anime-planet.com/manga/3-nengo-rikon-suru-hazu-ga-binwan-doctor-no-setsuai-ni-wa-aragaenai-light-novel
65,46871,3-punkan demo Ikemasu ka? Haruka Kanata no Chousen (Light Novel),https://www.anime-planet.com/manga/3-punkan-demo-ikemasu-ka-haruka-kanata-no-chousen-light-novel
66,98059,40 Otoko to Bibou Nokanbu (Light Novel),https://www.anime-planet.com/manga/40-otoko-to-bibou-nokanbu-light-novel
67,55591,4-banme no Iinazuke Kouho (Light Novel),https://www.anime-planet.com/manga/4-banme-no-iinazuke-kouho-light-novel
68,24319,"4-gatsu, Sore wa... (Light Novel)",https://www.anime-planet.com/manga/4-gatsu-sore-wa-light-novel
69,26998,5 Centimeters per Second (Light Novel),https://www.anime-planet.com/manga/5-centimeters-per-second-light-novel
70,34895,5 Centimeters per Second: one more side (Light Novel),https://www.anime-planet.com/manga/5-centimeters-per-second-one-more-side-light-novel
71,95705,5-fun de Yomeru Mune Kyun na Last no Monogatari (Light Novel),https://www.anime-planet.com/manga/5-fun-de-yomeru-mune-kyun-na-last-no-monogatari-light-novel
72,54436,"6-bansen ni Haru wa Kuru. Soshite Kyou, Kimi wa Inakunaru. (Light Novel)",https://www.anime-planet.com/manga/6-bansen-ni-haru-wa-kuru-soshite-kyou-kimi-wa-inakunaru-light-novel
73,58435,6 (Light Novel),https://www.anime-planet.com/manga/6-light-novel
74,97298,6-nenmae kara Ijiwaru Onzoushi ni Aisareppanashi desu (Light Novel),https://www.anime-planet.com/manga/6-nenmae-kara-ijiwaru-onzoushi-ni-aisareppanashi-desu-light-novel
75,88346,"77 Sevens: And, two stars meet again (Light Novel)",https://www.anime-planet.com/manga/77-sevens-and-two-stars-meet-again-light-novel
76,48283,"7-byougo no Sakata-san to, Ore. (Light Novel)",https://www.anime-planet.com/manga/7-byougo-no-sakata-san-to-ore-light-novel
77,90582,7th Dragon III UE72 Mikan no Yuuma (Light Novel),https://www.anime-planet.com/manga/7th-dragon-iii-ue72-mikan-no-yuuma-light-novel
78,56455,7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy! (Light Novel),https://www.anime-planet.com/manga/7th-time-loop-the-villainess-enjoys-a-carefree-life-married-to-her-worst-enemy-light-novel
79,89847,86: Eighty-Six - Alter. (Light Novel),https://www.anime-planet.com/manga/86-eighty-six-alter-light-novel
80,23361,86: Eighty-Six (Light Novel),https://www.anime-planet.com/manga/86-eighty-six-light-novel
81,32585,8-banme no Cafeteria Girl (Light Novel),https://www.anime-planet.com/manga/8-banme-no-cafeteria-girl-light-novel
82,59800,8-daime Maou wa FPS de Boukensha-domo wo Kill shitai (Light Novel),https://www.anime-planet.com/manga/8-daime-maou-wa-fps-de-boukensha-domo-wo-kill-shitai-light-novel
83,48779,8-gatsu 10-ka Series (Light Novel),https://www.anime-planet.com/manga/8-gatsu-10-ka-series-light-novel
84,101090,8-ji kara 17 Toki made Meikyuu Tansaku de Kyuuryou Moraru Koto ni Natta Kaishain-tachi: Jikyuu 500 Tsubura Start!? (Light Novel),https://www.anime-planet.com/manga/8-ji-kara-17-toki-made-meikyuu-tansaku-de-kyuuryou-moraru-koto-ni-natta-kaishain-tachi-jikyuu-500-tsubura-start-light-novel
85,75353,8-sai kara Hajimeru Mahougaku (Light Novel),https://www.anime-planet.com/manga/8-sai-kara-hajimeru-mahougaku-light-novel
86,64768,"8th Loop for the Win! With Seven Lives' Worth of XP and the Third Princess's Appraisal Skill, My Behemoth and I Are Unstoppable! (Light Novel)",https://www.anime-planet.com/manga/8th-loop-for-the-win-with-seven-lives-worth-of-xp-and-the-third-princesss-appraisal-skill-my-behemoth-and-i-are-unstoppable-light-novel
87,83960,"990-nengo ni Fukkatsu Shita Sai Osore Maou, Jinrui Senmetsu wo Ketsui Suru. Tadashi Jinrui wa Eisei Shoujungata Laser Heiki de Machikamaeteimasu (Light Novel)",https://www.anime-planet.com/manga/990-nengo-ni-fukkatsu-shita-sai-osore-maou-jinrui-senmetsu-wo-ketsui-suru-tadashi-jinrui-wa-eisei-shoujungata-laser-heiki-de-machikamaeteimasu-light-novel
88,23394,99-banme no Kyuuketsuhime (Light Novel),https://www.anime-planet.com/manga/99-banme-no-kyuuketsuhime-light-novel
89,91993,"9-dome no Jinsei, Seijo wo Yameyou to Omou no de Tekkoku Koutei ni Idakaremasu (Light Novel)",https://www.anime-planet.com/manga/9-dome-no-jinsei-seijo-wo-yameyou-to-omou-no-de-tekkoku-koutei-ni-idakaremasu-light-novel
90,54578,9-ji wo Sugitara (Light Novel),https://www.anime-planet.com/manga/9-ji-wo-sugitara-light-novel
91,10648,9S (Light Novel),https://www.anime-planet.com/manga/9s-light-novel
92,41039,9S: memories (Light Novel),https://www.anime-planet.com/manga/9s-memories-light-novel
93,41040,9S SS (Light Novel),https://www.anime-planet.com/manga/9s-ss-light-novel
94,58821,9 Tails (Light Novel),https://www.anime-planet.com/manga/9-tails-light-novel
95,44807,√4: Uchi no Juunin wa Minna Ijou desu. (Light Novel),https://www.anime-planet.com/manga/4-squared-uchi-no-juunin-wa-minna-ijou-desu-light-novel
96,46484,Aakuma Detekuuru: Chikashitsu no Akuma (Light Novel),https://www.anime-planet.com/manga/aakuma-detekuuru-chikashitsu-no-akuma-light-novel
97,91910,"Aatotsugi wo Yadosu Tame, Oresama Onzoushi to Seiryaku Fuufu ni Narimashita: Toshiue Danna-sama no Torokeru hodo Amai Dekiai (Light Novel)",https://www.anime-planet.com/manga/aatotsugi-wo-yadosu-tame-oresama-onzoushi-to-seiryaku-fuufu-ni-narimashita-toshiue-danna-sama-no-torokeru-hodo-amai-dekiai-light-novel
98,52623,"Aa Yuusha, Kimi no Kurushimu Kao ga Mitainda (Light Novel)",https://www.anime-planet.com/manga/aa-yuusha-kimi-no-kurushimu-kao-ga-mitainda-light-novel
99,39527,A Banished Odd-jobber Starts a New Life (Light Novel),https://www.anime-planet.com/manga/a-banished-odd-jobber-starts-a-new-life-light-novel
100,54410,Abnormal Love (Light Novel),https://www.anime-planet.com/manga/abnormal-love-light-novel
101,44239,A Boy Raised by Gods Will Be The Strongest (Light Novel),https://www.anime-planet.com/manga/a-boy-raised-by-gods-will-be-the-strongest-light-novel
102,14952,Absolute Duo (Light Novel),https://www.anime-planet.com/manga/absolute-duo-light-novel
103,49886,Abunai Sennyuu Shuzai: Kininaru Kare wa Kawaii Eromen (Light Novel),https://www.anime-planet.com/manga/abunai-sennyuu-shuzai-kininaru-kare-wa-kawaii-eromen-light-novel
104,93481,Abyss Calling: Moto Haikakin Gamer ga Saitei Saiaku no Soshage Isekai ni Shoukan Saretara (Light Novel),https://www.anime-planet.com/manga/abyss-calling-moto-haikakin-gamer-ga-saitei-saiaku-no-soshage-isekai-ni-shoukan-saretara-light-novel
105,26194,Abyss Gate (Light Novel),https://www.anime-planet.com/manga/abyss-gate-light-novel
106,52767,Abyss  (Light Novel),https://www.anime-planet.com/manga/abyss-light-novel
107,51412,A Cave King’s Road to Paradise: Climbing to the Top with My Almighty Mining Skills! (Light Novel),https://www.anime-planet.com/manga/a-cave-kings-road-to-paradise-climbing-to-the-top-with-my-almighty-mining-skills-light-novel
108,7969,Accel World (Light Novel),https://www.anime-planet.com/manga/accel-world-light-novel
109,80277,"Accidentally in Love: The Witch, the Knight, and the Love Potion Slipup (Light Novel)",https://www.anime-planet.com/manga/accidentally-in-love-the-witch-the-knight-and-the-love-potion-slipup-light-novel
110,18604,Accomplishments of the Duke’s Daughter (Light Novel),https://www.anime-planet.com/manga/accomplishments-of-the-dukes-daughter-light-novel
111,52509,Ace no Coach Hajimemashita (Light Novel),https://www.anime-planet.com/manga/ace-no-coach-hajimemashita-light-novel
112,12184,A Certain Magical Index: Apocrypha Archive (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-index-apocrypha-archive-light-novel
113,4416,A Certain Magical Index (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-index-light-novel
114,17319,A Certain Magical Index: New Testament SS (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-index-new-testament-ss-light-novel
115,11680,A Certain Magical Index NT (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-index-nt-light-novel
116,11677,A Certain Magical Index SP (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-index-sp-light-novel
117,11678,A Certain Magical Index SS (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-index-ss-light-novel
118,17318,A Certain Magical Index SS: Love Letter Soudatsusen (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-index-ss-love-letter-soudatsusen-light-novel
119,22654,A Certain Magical Virtual-On (Light Novel),https://www.anime-planet.com/manga/a-certain-magical-virtual-on-light-novel
120,89612,A Certain Scientific Railgun (Light Novel),https://www.anime-planet.com/manga/a-certain-scientific-railgun-light-novel
121,17317,"A Certain Scientific Railgun SS: A Superfluous Story, or A Certain Incident’s End (Light Novel)",https://www.anime-planet.com/manga/a-certain-scientific-railgun-ss-a-superfluous-story-or-a-certain-incidents-end-light-novel
122,14723,A Certain Vending Machine's Fanfare (Light Novel),https://www.anime-planet.com/manga/a-certain-vending-machines-fanfare-light-novel
123,97827,Ace Tairiku Chronicle: Shi ni Modori kara Hajimeru Shoshinsha Musou (Light Novel),https://www.anime-planet.com/manga/ace-tairiku-chronicle-shi-ni-modori-kara-hajimeru-shoshinsha-musou-light-novel
124,46113,A Clockwork Ley-Line: Unmei no Mawaru Mori (Light Novel),https://www.anime-planet.com/manga/a-clockwork-ley-line-unmei-no-mawaru-mori-light-novel
125,65493,A Couple of Cuckoos (Light Novel),https://www.anime-planet.com/manga/a-couple-of-cuckoos-light-novel
126,81952,A Cozy Life in the Woods with the White Witch (Light Novel),https://www.anime-planet.com/manga/a-cozy-life-in-the-woods-with-the-white-witch-light-novel
127,97469,Adabana no Tate Kurenai: Family Game (Light Novel),https://www.anime-planet.com/manga/adabana-no-tate-kurenai-family-game-light-novel
128,93218,Adachi and Shimamura 99.9 (Light Novel),https://www.anime-planet.com/manga/adachi-and-shimamura-999-light-novel
129,18030,Adachi and Shimamura (Light Novel),https://www.anime-planet.com/manga/adachi-and-shimamura-light-novel
130,93217,Adachi and Shimamura: Short Stories (Light Novel),https://www.anime-planet.com/manga/adachi-and-shimamura-short-stories-light-novel
131,58875,Adam Head Dorothy (Light Novel),https://www.anime-planet.com/manga/adam-head-dorothy-light-novel
132,44465,Adam no Kenshin Eve no Koukotsu (Light Novel),https://www.anime-planet.com/manga/adam-no-kenshin-eve-no-koukotsu-light-novel
133,44466,Adam no Kyuukon Eve no Hanmon (Light Novel),https://www.anime-planet.com/manga/adam-no-kyuukon-eve-no-hanmon-light-novel
134,57086,A Dark Rabbit Has Seven Lives: Kurenai Gekkou no Seitokaishitsu (Light Novel),https://www.anime-planet.com/manga/a-dark-rabbit-has-seven-lives-kurenai-gekkou-no-seitokaishitsu-light-novel
135,6884,A Dark Rabbit Has Seven Lives (Light Novel),https://www.anime-planet.com/manga/a-dark-rabbit-has-seven-lives-light-novel
136,15223,Adarushan Series (Light Novel),https://www.anime-planet.com/manga/adarushan-series-light-novel
137,27934,A Dating Sim of Life or Death (Light Novel),https://www.anime-planet.com/manga/a-dating-sim-of-life-or-death-light-novel
138,83161,A Deceiving Bride and The Fierce Lion (Novel),https://www.anime-planet.com/manga/a-deceiving-bride-and-the-fierce-lion-novel
139,22174,A Diary of Our Leisurely VRMMO Playthrough (Light Novel),https://www.anime-planet.com/manga/a-diary-of-our-leisurely-vrmmo-playthrough-light-novel
140,43916,Aerial City (Light Novel),https://www.anime-planet.com/manga/aerial-city-light-novel
141,14829,Aesthetica of a Rogue Hero (Light Novel),https://www.anime-planet.com/manga/aesthetica-of-a-rogue-hero-light-novel
142,30256,Affection: Call of the King (Light Novel),https://www.anime-planet.com/manga/affection-call-of-the-king-light-novel
143,42353,After Black (Light Novel),https://www.anime-planet.com/manga/after-black-light-novel
144,75808,"After Receiving the Sacred Item ""Cup"" That Can Only Produce Water, I Decided To Live Freely in Barren Land (Light Novel)",https://www.anime-planet.com/manga/after-receiving-the-sacred-item-cup-that-can-only-produce-water-i-decided-to-live-freely-in-barren-land-light-novel
145,70765,After-School Dungeon Diver: Level Grinding in Another World (Light Novel),https://www.anime-planet.com/manga/after-school-dungeon-diver-level-grinding-in-another-world-light-novel
146,25796,Aftipitos Senki (Light Novel),https://www.anime-planet.com/manga/aftipitos-senki-light-novel
147,80412,Afumi no Umi: Minamo ga Yureru Toki - Gaidenshuu Rouyuu (Light Novel),https://www.anime-planet.com/manga/afumi-no-umi-minamo-ga-yureru-toki-gaidenshuu-rouyuu-light-novel
148,35333,Afumi no Umi: Minamo ga Yureru Toki (Light Novel),https://www.anime-planet.com/manga/afumi-no-umi-minamo-ga-yureru-toki-light-novel
149,54545,Afureru Netsu no Limit (Light Novel),https://www.anime-planet.com/manga/afureru-netsu-no-limit-light-novel
150,58831,Again: Watashi to Shinigami no 300-nichi (Light Novel),https://www.anime-planet.com/manga/again-watashi-to-shinigami-no-300-nichi-light-novel
151,52343,Agateram wa Soukyuu wo Utsu (Light Novel),https://www.anime-planet.com/manga/agateram-wa-soukyuu-wo-utsu-light-novel
152,24621,A Gatherer's Adventure in Isekai (Light Novel),https://www.anime-planet.com/manga/a-gatherers-adventure-in-isekai-light-novel
153,56077,Agence-Man: Aruiha Bunkakei Circle no Love Comedy ka wo Kaihi Suru Saeta Yarikata (Light Novel),https://www.anime-planet.com/manga/agence-man-aruiha-bunkakei-circle-no-love-comedy-ka-wo-kaihi-suru-saeta-yarikata-light-novel
154,89245,Agent ga Amaeta Sou ni Kimi wo Miteiru. (Light Novel),https://www.anime-planet.com/manga/agent-ga-amaeta-sou-ni-kimi-wo-miteiru-light-novel
155,69382,Agents of the Four Seasons (Light Novel),https://www.anime-planet.com/manga/agents-of-the-four-seasons-light-novel
156,74662,Agharta Fiesta! (Light Novel),https://www.anime-planet.com/manga/agharta-fiesta-light-novel
157,44295,AGI (Light Novel),https://www.anime-planet.com/manga/agi-light-novel
158,27131,"A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized (Light Novel)",https://www.anime-planet.com/manga/a-herbivorous-dragon-of-5000-years-gets-unfairly-villainized-light-novel
159,13306,Aibiki (Light Novel),https://www.anime-planet.com/manga/aibiki-light-novel
160,94473,Ai dake wa Matenai (Light Novel),https://www.anime-planet.com/manga/ai-dake-wa-matenai-light-novel
161,58857,"Ai da Koi da wo Torishimaru Ore ni, Haru ga Yattekita node Chaos (Light Novel)",https://www.anime-planet.com/manga/ai-da-koi-da-wo-torishimaru-ore-ni-haru-ga-yattekita-node-chaos-light-novel
162,88058,Ai de Kitsuku Shibaritai (Light Novel),https://www.anime-planet.com/manga/ai-de-kitsuku-shibaritai-light-novel
163,54560,Ai de Tsutsunde yo (Light Novel),https://www.anime-planet.com/manga/ai-de-tsutsunde-yo-light-novel
164,49275,Aien no Keiyaku: Oujo wa Ryuu ni Dakareru (Light Novel),https://www.anime-planet.com/manga/aien-no-keiyaku-oujo-wa-ryuu-ni-dakareru-light-novel
165,55297,Aigan-hime no Shinya Zangyou (Light Novel),https://www.anime-planet.com/manga/aigan-hime-no-shinya-zangyou-light-novel
166,50166,Aigan: Keiyaku kara Hajimaru Love Romance (Light Novel),https://www.anime-planet.com/manga/aigan-keiyaku-kara-hajimaru-love-romance-light-novel
167,47139,Aigan Koukyuu: Ryuutei to Aoi Hitomi no Kisaki (Light Novel),https://www.anime-planet.com/manga/aigan-koukyuu-ryuutei-to-aoi-hitomi-no-kisaki-light-novel
168,44389,Aigan Maid: Ouji to Sugosu Himitsu no Yoru (Light Novel),https://www.anime-planet.com/manga/aigan-maid-ouji-to-sugosu-himitsu-no-yoru-light-novel
169,48733,Aigan Ouji to Himesama (Light Novel),https://www.anime-planet.com/manga/aigan-ouji-to-himesama-light-novel
170,50787,Aigan Reijou: Inai Kinbaku Romanesque (Light Novel),https://www.anime-planet.com/manga/aigan-reijou-inai-kinbaku-romanesque-light-novel
171,46660,Aigan Reijou: Uruwashi no Bisque Doll (Light Novel),https://www.anime-planet.com/manga/aigan-reijou-uruwashi-no-bisque-doll-light-novel
172,73773,Ai ga Tomaranai (Light Novel),https://www.anime-planet.com/manga/ai-ga-tomaranai-light-novel
173,83002,Aigo no Ryuu Kishi no Eiyuutan: Panzer Ryouheidan Senki (Light Novel),https://www.anime-planet.com/manga/aigo-no-ryuu-kishi-no-eiyuutan-panzer-ryouheidan-senki-light-novel
